path,text
5.화재_14688_label.wav,살려주세요
5.화재_14694_label.wav,살려주세요
5.화재_14709_label.wav,살려주세요
5.화재_14726_label.wav,살려줘요
5.화재_14728_label.wav,살려줘요
5.화재_14735_label.wav,살려줘요
5.화재_14738_label.wav,살려줘
5.화재_14747_label.wav,살려줘
5.화재_14750_label.wav,살려주세요
5.화재_14754_label.wav,살려주세요
5.화재_14758_label.wav,살려주세요
5.화재_14767_label.wav,살려줘
5.화재_14771_label.wav,살려주세요
5.화재_14780_label.wav,살려줘요
5.화재_14787_label.wav,살려주세요
5.화재_14788_label.wav,살려줘
5.화재_14790_label.wav,살려줘요
5.화재_14799_label.wav,살려주세요
5.화재_14803_label.wav,살려줘요
5.화재_14812_label.wav,살려줘요
5.화재_14816_label.wav,살려주세요
5.화재_14820_label.wav,살려줘요
5.화재_14826_label.wav,살려주세요
5.화재_14827_label.wav,살려줘요
5.화재_14837_label.wav,살려줘
5.화재_14840_label.wav,살려줘요
5.화재_14846_label.wav,살려주세요
5.화재_14847_label.wav,살려주세요
5.화재_14849_label.wav,살려주세요
5.화재_14858_label.wav,살려줘요
5.화재_14874_label.wav,살려주세요
5.화재_14888_label.wav,살려줘
5.화재_14892_label.wav,살려줘요
5.화재_14896_label.wav,살려주세요
5.화재_14899_label.wav,살려주세요
5.화재_14903_label.wav,살려주세요
5.화재_14915_label.wav,살려주세요
5.화재_14916_label.wav,살려줘요
5.화재_14918_label.wav,살려줘요
5.화재_14922_label.wav,살려줘
5.화재_14924_label.wav,살려줘요
5.화재_14926_label.wav,살려주세요
5.화재_14935_label.wav,살려줘요
5.화재_14942_label.wav,살려줘요
5.화재_14943_label.wav,살려줘요
5.화재_14948_label.wav,살려줘
5.화재_14949_label.wav,살려줘
5.화재_14967_label.wav,살려주세요
5.화재_14971_label.wav,살려줘요
5.화재_14972_label.wav,살려줘요
5.화재_14976_label.wav,살려주세요
5.화재_14982_label.wav,살려주세요
5.화재_14983_label.wav,살려주세요
5.화재_14984_label.wav,살려주세요
5.화재_14988_label.wav,살려주세요
5.화재_14999_label.wav,살려주세요
5.화재_15008_label.wav,살려주세요
5.화재_15011_label.wav,살려줘
5.화재_15018_label.wav,살려줘
5.화재_15025_label.wav,살려주세요
5.화재_15031_label.wav,살려주세요
5.화재_15037_label.wav,살려주세요
5.화재_15038_label.wav,살려줘
5.화재_15043_label.wav,살려줘요
5.화재_15044_label.wav,살려주세요
5.화재_15049_label.wav,살려줘요
5.화재_15057_label.wav,살려주세요
5.화재_15058_label.wav,살려주세요
5.화재_15067_label.wav,살려줘요
5.화재_15070_label.wav,살려주세요
5.화재_15080_label.wav,살려주세요
5.화재_15085_label.wav,살려줘
5.화재_15090_label.wav,살려줘요
5.화재_15092_label.wav,살려줘
5.화재_15099_label.wav,살려주세요
5.화재_15106_label.wav,살려주세요
5.화재_15121_label.wav,살려주세요
5.화재_15122_label.wav,살려주세요
5.화재_15123_label.wav,살려주세요
5.화재_15129_label.wav,살려주세요
5.화재_15135_label.wav,살려주세요
5.화재_15149_label.wav,살려줘요
5.화재_15151_label.wav,살려주세요
5.화재_15154_label.wav,살려주세요
5.화재_15164_label.wav,살려줘요
5.화재_15180_label.wav,살려줘
5.화재_15185_label.wav,살려주세요
5.화재_15186_label.wav,살려줘요
5.화재_15187_label.wav,살려주세요
5.화재_15190_label.wav,살려줘
5.화재_15197_label.wav,살려주세요
5.화재_15210_label.wav,살려줘요
5.화재_15212_label.wav,살려줘요
5.화재_15217_label.wav,살려주세요
5.화재_15226_label.wav,살려줘요
5.화재_15230_label.wav,살려줘요
5.화재_15236_label.wav,살려주세요
5.화재_15240_label.wav,살려줘
5.화재_15242_label.wav,살려줘
5.화재_15244_label.wav,살려줘요
5.화재_15248_label.wav,살려줘
5.화재_15250_label.wav,살려줘
5.화재_15251_label.wav,살려주세요
5.화재_15254_label.wav,살려줘
5.화재_15262_label.wav,살려줘요
5.화재_15268_label.wav,살려줘요
5.화재_15269_label.wav,살려주세요
5.화재_15271_label.wav,살려주세요
5.화재_15278_label.wav,살려줘
5.화재_15287_label.wav,살려주세요
5.화재_15292_label.wav,살려주세요
5.화재_15296_label.wav,살려주세요
5.화재_15298_label.wav,살려주세요
5.화재_15302_label.wav,살려줘
5.화재_15306_label.wav,살려줘요
5.화재_15318_label.wav,살려주세요
5.화재_15323_label.wav,살려주세요
5.화재_15325_label.wav,살려주세요
5.화재_15326_label.wav,살려주세요
5.화재_15334_label.wav,살려줘
5.화재_15341_label.wav,살려주세요
5.화재_15347_label.wav,살려주세요
5.화재_15349_label.wav,살려줘요
5.화재_15351_label.wav,살려주세요
5.화재_15358_label.wav,살려줘요
5.화재_15359_label.wav,살려주세요
5.화재_15365_label.wav,살려줘요
5.화재_15376_label.wav,살려줘요
5.화재_15378_label.wav,살려주세요
5.화재_15394_label.wav,살려줘요
5.화재_15401_label.wav,살려주세요
5.화재_15407_label.wav,살려주세요
5.화재_15410_label.wav,살려주세요
5.화재_15411_label.wav,살려주세요
5.화재_15421_label.wav,살려주세요
5.화재_15439_label.wav,살려줘요
5.화재_15441_label.wav,살려줘
5.화재_15446_label.wav,살려주세요
5.화재_15448_label.wav,살려주세요
5.화재_15449_label.wav,살려주세요
5.화재_15450_label.wav,살려주세요
5.화재_15452_label.wav,살려줘요
5.화재_15456_label.wav,살려주세요
5.화재_15469_label.wav,살려줘요
5.화재_15471_label.wav,살려주세요
5.화재_15490_label.wav,살려줘요
5.화재_15499_label.wav,살려주세요
5.화재_15500_label.wav,살려주세요
5.화재_15502_label.wav,살려주세요
5.화재_15503_label.wav,살려줘
5.화재_15506_label.wav,살려줘요
5.화재_15518_label.wav,살려주세요
5.화재_15521_label.wav,살려줘요
5.화재_15523_label.wav,살려줘요
5.화재_15524_label.wav,살려줘
5.화재_15534_label.wav,살려줘
5.화재_15536_label.wav,살려줘요
5.화재_15537_label.wav,살려줘
5.화재_15538_label.wav,살려줘
5.화재_15540_label.wav,살려줘요
5.화재_15568_label.wav,살려주세요
5.화재_15571_label.wav,살려줘요
5.화재_15572_label.wav,살려주세요
5.화재_15576_label.wav,살려줘요
5.화재_15578_label.wav,살려주세요
5.화재_15580_label.wav,살려줘요
5.화재_15589_label.wav,살려줘
5.화재_15598_label.wav,살려줘요
5.화재_15599_label.wav,살려줘
5.화재_15604_label.wav,살려주세요
5.화재_15605_label.wav,살려주세요
5.화재_15611_label.wav,살려주세요
5.화재_15616_label.wav,살려주세요
5.화재_6606_label.wav,화재다
5.화재_6623_label.wav,화재다
5.화재_6629_label.wav,화재다
5.화재_6648_label.wav,불났다
5.화재_6656_label.wav,화재났어
5.화재_6689_label.wav,불났다
5.화재_6704_label.wav,화재났어
5.화재_6733_label.wav,불났어
5.화재_6737_label.wav,화재다
5.화재_6748_label.wav,불났어
5.화재_6772_label.wav,불이다
5.화재_6778_label.wav,화재났어
5.화재_6785_label.wav,불이다
5.화재_6793_label.wav,화재났어
5.화재_6800_label.wav,불났다
5.화재_6804_label.wav,화재났어
5.화재_6808_label.wav,불이다
5.화재_6810_label.wav,화재다
5.화재_6812_label.wav,불났다
5.화재_6815_label.wav,불이다
5.화재_6830_label.wav,불이다
5.화재_6832_label.wav,화재났어
5.화재_6836_label.wav,불났다
5.화재_6837_label.wav,불이다
5.화재_6844_label.wav,불났어
5.화재_6847_label.wav,화재났어
5.화재_6850_label.wav,불났다
5.화재_6859_label.wav,불났어
5.화재_6861_label.wav,화재다
5.화재_6868_label.wav,불났다
5.화재_6869_label.wav,불이다
5.화재_6883_label.wav,화재다
5.화재_6884_label.wav,화재났어
5.화재_6891_label.wav,불났어
5.화재_6892_label.wav,화재다
5.화재_6895_label.wav,불났다
5.화재_6901_label.wav,화재다
5.화재_6903_label.wav,불났다
5.화재_6905_label.wav,불났어
5.화재_6916_label.wav,화재다
5.화재_6917_label.wav,화재다
5.화재_6928_label.wav,화재다
5.화재_6929_label.wav,화재다
5.화재_6939_label.wav,불났다
5.화재_6953_label.wav,불났어
5.화재_6962_label.wav,불났다
5.화재_6971_label.wav,불났다
5.화재_6986_label.wav,불났어
5.화재_6997_label.wav,화재났어
5.화재_6998_label.wav,불났어
5.화재_7000_label.wav,화재다
5.화재_7004_label.wav,화재다
5.화재_7005_label.wav,불났다
5.화재_7012_label.wav,화재다
5.화재_7013_label.wav,화재났어
5.화재_7028_label.wav,불났다
5.화재_7029_label.wav,불났다
5.화재_7035_label.wav,화재났어
5.화재_7036_label.wav,불났어
5.화재_7037_label.wav,화재다
5.화재_7043_label.wav,불이다
5.화재_7046_label.wav,불났다
5.화재_7060_label.wav,불났다
5.화재_7072_label.wav,불났다
5.화재_7076_label.wav,화재다
5.화재_7080_label.wav,불이다
5.화재_7081_label.wav,화재다
5.화재_7085_label.wav,화재났어
5.화재_7110_label.wav,불났어
5.화재_7111_label.wav,불났어
5.화재_7112_label.wav,화재다
5.화재_7118_label.wav,화재다
5.화재_7131_label.wav,화재다
5.화재_7134_label.wav,불났다
5.화재_7138_label.wav,불났다
5.화재_7141_label.wav,화재났어
5.화재_7142_label.wav,불났다
5.화재_7148_label.wav,화재났어
5.화재_7157_label.wav,화재다
5.화재_7159_label.wav,화재다
5.화재_7162_label.wav,불났다
5.화재_7180_label.wav,화재났어
5.화재_7185_label.wav,화재났어
5.화재_7186_label.wav,불났다
5.화재_7192_label.wav,불났어
5.화재_7197_label.wav,불이다
5.화재_7201_label.wav,화재다
5.화재_7204_label.wav,불났다
5.화재_7205_label.wav,화재났어
5.화재_7206_label.wav,불이다
5.화재_7216_label.wav,화재다
5.화재_7222_label.wav,화재다
5.화재_7226_label.wav,화재났어
5.화재_7227_label.wav,화재났어
5.화재_7229_label.wav,불났다
5.화재_7234_label.wav,불났어
5.화재_7239_label.wav,화재다
5.화재_7256_label.wav,화재다
5.화재_7258_label.wav,불이다
5.화재_7259_label.wav,불났다
5.화재_7262_label.wav,불났다
5.화재_7263_label.wav,불났다
5.화재_7268_label.wav,화재다
5.화재_7270_label.wav,불났어
5.화재_7272_label.wav,불났다
5.화재_7274_label.wav,불났어
5.화재_7275_label.wav,불났다
5.화재_7277_label.wav,화재다
5.화재_7303_label.wav,화재다
5.화재_7307_label.wav,불났다
5.화재_7311_label.wav,불났다
5.화재_7313_label.wav,불났어
5.화재_7315_label.wav,화재났어
5.화재_7322_label.wav,불났다
5.화재_7327_label.wav,화재났어
5.화재_7332_label.wav,불났다
5.화재_7345_label.wav,화재다
5.화재_7351_label.wav,불났다
5.화재_7355_label.wav,화재다
5.화재_7364_label.wav,화재다
5.화재_7370_label.wav,불났다
5.화재_7376_label.wav,화재났어
5.화재_7385_label.wav,화재났어
5.화재_7388_label.wav,불났다
5.화재_7395_label.wav,불났다
5.화재_7396_label.wav,불났다
5.화재_7398_label.wav,화재났어
5.화재_7401_label.wav,화재났어
5.화재_7402_label.wav,불이다
5.화재_7429_label.wav,화재다
5.화재_7435_label.wav,화재났어
5.화재_7437_label.wav,불났어
5.화재_7438_label.wav,불이다
5.화재_7441_label.wav,불이다
5.화재_7445_label.wav,불났다
5.화재_7450_label.wav,불났다
5.화재_7451_label.wav,불났다
5.화재_7463_label.wav,불났다
5.화재_7468_label.wav,불났다
5.화재_7469_label.wav,불났다
5.화재_7482_label.wav,화재났어
5.화재_7499_label.wav,화재다
5.화재_7504_label.wav,화재났어
5.화재_7506_label.wav,화재났어
5.화재_7533_label.wav,불났어
5.화재_7535_label.wav,불이다
5.화재_7538_label.wav,불났다
5.화재_7571_label.wav,불났어
5.화재_7589_label.wav,화재났어
5.화재_7592_label.wav,화재다
5.화재_7596_label.wav,불났어
5.화재_7616_label.wav,불났다
5.화재_7622_label.wav,화재다
5.화재_7627_label.wav,불났다
5.화재_7629_label.wav,화재났어
5.화재_7631_label.wav,불났어
5.화재_7632_label.wav,화재다
5.화재_7635_label.wav,불이다
5.화재_7639_label.wav,화재났어
5.화재_7640_label.wav,화재다
5.화재_7643_label.wav,화재났어
5.화재_7651_label.wav,불났다
5.화재_7660_label.wav,불났다
5.화재_7680_label.wav,불났다
5.화재_7681_label.wav,화재났어
5.화재_7687_label.wav,불났다
5.화재_7695_label.wav,불났다
5.화재_7708_label.wav,화재다
5.화재_7731_label.wav,화재다
5.화재_7733_label.wav,불났다
5.화재_7736_label.wav,화재났어
5.화재_7737_label.wav,불이다
5.화재_7741_label.wav,화재났어
5.화재_7754_label.wav,화재다
5.화재_7756_label.wav,화재났어
5.화재_7757_label.wav,불났다
5.화재_7759_label.wav,화재났어
5.화재_7762_label.wav,화재다
5.화재_7764_label.wav,화재다
5.화재_7765_label.wav,불났다
5.화재_7768_label.wav,불났다
5.화재_7770_label.wav,화재다
5.화재_7780_label.wav,불났다
5.화재_7782_label.wav,불났어
5.화재_7793_label.wav,불났어
5.화재_7794_label.wav,화재다
5.화재_7801_label.wav,불났다
5.화재_7805_label.wav,불이다
5.화재_7806_label.wav,화재다
5.화재_7811_label.wav,화재났어
5.화재_7814_label.wav,불이다
5.화재_7818_label.wav,불났다
5.화재_7819_label.wav,화재다
5.화재_7822_label.wav,화재났어
5.화재_7823_label.wav,화재났어
5.화재_7833_label.wav,불났어
5.화재_7835_label.wav,불났다
5.화재_7847_label.wav,불났어
5.화재_7853_label.wav,불났어
5.화재_7864_label.wav,화재났어
5.화재_7873_label.wav,불났다
5.화재_7894_label.wav,화재났어
5.화재_7900_label.wav,불났다
5.화재_7901_label.wav,불이다
5.화재_7902_label.wav,화재다
5.화재_7907_label.wav,불났다
5.화재_7908_label.wav,불났다
5.화재_7921_label.wav,불났다
5.화재_7922_label.wav,불났다
5.화재_7923_label.wav,불났어
5.화재_7930_label.wav,불이다
5.화재_7931_label.wav,불이다
5.화재_7934_label.wav,불났다
5.화재_7936_label.wav,화재다
5.화재_7949_label.wav,불났다
5.화재_7952_label.wav,불이다
5.화재_7960_label.wav,화재났어
5.화재_7962_label.wav,화재났어
5.화재_7963_label.wav,화재났어
5.화재_7969_label.wav,화재다
5.화재_7978_label.wav,화재다
5.화재_7987_label.wav,불이다
5.화재_7994_label.wav,화재났어
5.화재_7997_label.wav,불났다
5.화재_8005_label.wav,화재다
5.화재_8014_label.wav,불났다
5.화재_8016_label.wav,불났다
5.화재_8020_label.wav,화재났어
5.화재_8030_label.wav,화재났어
5.화재_8033_label.wav,화재다
5.화재_8035_label.wav,불났어
5.화재_8042_label.wav,불났다
5.화재_8055_label.wav,불이다
5.화재_8057_label.wav,불났어
5.화재_8059_label.wav,불났어
5.화재_8063_label.wav,화재다
5.화재_8073_label.wav,불났어
5.화재_8080_label.wav,불났다
5.화재_8084_label.wav,화재다
5.화재_8086_label.wav,불났다
5.화재_8087_label.wav,불났어
5.화재_8095_label.wav,불이다
5.화재_8097_label.wav,불났어
5.화재_8099_label.wav,화재다
5.화재_8105_label.wav,불났어
5.화재_8121_label.wav,화재다
5.화재_8126_label.wav,화재났어
5.화재_8133_label.wav,화재났어
5.화재_8143_label.wav,불났다
5.화재_8147_label.wav,화재났어
5.화재_8154_label.wav,화재났어
5.화재_8155_label.wav,화재다
5.화재_8157_label.wav,화재다
5.화재_8164_label.wav,불났다
5.화재_8165_label.wav,불났다
5.화재_8169_label.wav,불났다
5.화재_8170_label.wav,불났어
5.화재_8190_label.wav,화재다
5.화재_8200_label.wav,불났다
5.화재_8210_label.wav,불났어
5.화재_8216_label.wav,화재다
5.화재_8217_label.wav,불났어
5.화재_8230_label.wav,화재났어
5.화재_8242_label.wav,화재났어
5.화재_8245_label.wav,화재났어
5.화재_8260_label.wav,화재났어
5.화재_8268_label.wav,화재다
5.화재_8270_label.wav,불났다
5.화재_8306_label.wav,화재다
5.화재_8309_label.wav,불이다
5.화재_8314_label.wav,화재났어
5.화재_8339_label.wav,화재났어
5.화재_8340_label.wav,불났다
5.화재_8342_label.wav,불났어
5.화재_8347_label.wav,불났어
5.화재_8356_label.wav,화재다
5.화재_8358_label.wav,불났어
5.화재_8362_label.wav,화재다
5.화재_8379_label.wav,불이다
5.화재_8381_label.wav,불났다
5.화재_8382_label.wav,화재났어
5.화재_8384_label.wav,화재다
5.화재_8385_label.wav,화재났어
5.화재_8389_label.wav,화재났어
5.화재_8391_label.wav,화재다
5.화재_8392_label.wav,화재났어
5.화재_8395_label.wav,불났어
5.화재_8396_label.wav,불났어
5.화재_8398_label.wav,화재났어
5.화재_8400_label.wav,화재났어
5.화재_8403_label.wav,불났다
5.화재_8438_label.wav,화재났어
5.화재_8440_label.wav,불났다
5.화재_8441_label.wav,불이다
5.화재_8451_label.wav,화재났어
5.화재_8454_label.wav,불났다
5.화재_8455_label.wav,화재났어
5.화재_8456_label.wav,화재났어
5.화재_8467_label.wav,화재다
5.화재_8476_label.wav,불났다
5.화재_8492_label.wav,불이다
5.화재_8496_label.wav,불이다
5.화재_8499_label.wav,불났다
5.화재_8505_label.wav,불났다
5.화재_8515_label.wav,불났어
5.화재_8521_label.wav,불이다
5.화재_8539_label.wav,불났다
5.화재_8543_label.wav,불났어
5.화재_8548_label.wav,화재났어
5.화재_8549_label.wav,화재났어
5.화재_8550_label.wav,불이다
5.화재_8553_label.wav,불났어
5.화재_8563_label.wav,화재다
5.화재_8576_label.wav,화재다
5.화재_8584_label.wav,불났다
5.화재_8592_label.wav,불났다
5.화재_8628_label.wav,불났어
5.화재_8629_label.wav,불이다
5.화재_8635_label.wav,화재났어
5.화재_8636_label.wav,불났어
5.화재_8651_label.wav,불났어
5.화재_8662_label.wav,불났다
5.화재_8671_label.wav,불이다
5.화재_8678_label.wav,불났다
5.화재_8691_label.wav,화재다
5.화재_8698_label.wav,화재다
5.화재_8700_label.wav,불났어
5.화재_8706_label.wav,불났다
5.화재_8714_label.wav,화재다
5.화재_8723_label.wav,화재다
5.화재_8726_label.wav,불났다
5.화재_8727_label.wav,화재다
5.화재_8737_label.wav,불났어
5.화재_8744_label.wav,불이다
5.화재_8746_label.wav,불났다
5.화재_8748_label.wav,화재났어
5.화재_8751_label.wav,불났다
5.화재_8762_label.wav,불났다
5.화재_8763_label.wav,불났다
5.화재_8778_label.wav,불이다
5.화재_8779_label.wav,화재다
5.화재_8784_label.wav,화재다
5.화재_8789_label.wav,불났다
5.화재_8790_label.wav,화재났어
5.화재_8796_label.wav,불났어
5.화재_8797_label.wav,불났다
5.화재_8801_label.wav,화재다
5.화재_8802_label.wav,화재다
5.화재_8803_label.wav,화재다
5.화재_8807_label.wav,화재다
5.화재_8809_label.wav,불이다
5.화재_8821_label.wav,화재났어
5.화재_8824_label.wav,불났다
5.화재_8833_label.wav,불났다
5.화재_8834_label.wav,불이다
5.화재_8835_label.wav,불났어
5.화재_8847_label.wav,화재다
5.화재_8848_label.wav,화재났어
5.화재_8857_label.wav,화재다
5.화재_8858_label.wav,불났다
5.화재_8859_label.wav,불났어
5.화재_8869_label.wav,화재났어
5.화재_8889_label.wav,불났다
5.화재_8892_label.wav,불났다
5.화재_8899_label.wav,화재났어
5.화재_8905_label.wav,화재다
5.화재_8911_label.wav,화재났어
5.화재_8913_label.wav,화재다
5.화재_8923_label.wav,화재났어
5.화재_8933_label.wav,화재다
5.화재_8935_label.wav,불났다
5.화재_8941_label.wav,화재다
5.화재_8944_label.wav,불이다
5.화재_8951_label.wav,불이다
5.화재_8960_label.wav,불났다
5.화재_8962_label.wav,불났다
5.화재_8964_label.wav,화재다
5.화재_8973_label.wav,화재다
5.화재_8979_label.wav,불났다
5.화재_8989_label.wav,화재났어
5.화재_8990_label.wav,화재다
5.화재_8993_label.wav,불났어
5.화재_8998_label.wav,불났어
5.화재_9005_label.wav,불났다
5.화재_9007_label.wav,화재다
5.화재_9008_label.wav,화재났어
5.화재_9012_label.wav,불났다
5.화재_9038_label.wav,화재다
5.화재_9049_label.wav,화재났어
5.화재_9057_label.wav,화재다
5.화재_9058_label.wav,불났다
5.화재_9060_label.wav,화재다
5.화재_9061_label.wav,불났다
5.화재_9064_label.wav,불났어
5.화재_9072_label.wav,불이다
5.화재_9090_label.wav,불이다
5.화재_9095_label.wav,불났다
5.화재_9098_label.wav,불났다
5.화재_9100_label.wav,불이다
5.화재_9117_label.wav,불났어
5.화재_9118_label.wav,불났다
5.화재_9121_label.wav,화재다
5.화재_9122_label.wav,불났어
5.화재_9123_label.wav,화재다
5.화재_9138_label.wav,화재다
5.화재_9141_label.wav,불났다
5.화재_9146_label.wav,불났어
5.화재_9156_label.wav,불났다
5.화재_9161_label.wav,불났어
5.화재_9168_label.wav,불났어
5.화재_9173_label.wav,불이다
5.화재_9175_label.wav,화재다
5.화재_9182_label.wav,불이다
5.화재_9189_label.wav,불났다
5.화재_9197_label.wav,화재났어
5.화재_9203_label.wav,화재났어
5.화재_9204_label.wav,화재났어
5.화재_9207_label.wav,화재났어
5.화재_9208_label.wav,불났어
5.화재_9210_label.wav,불났다
5.화재_9233_label.wav,화재다
5.화재_9246_label.wav,화재다
5.화재_9253_label.wav,화재다
5.화재_9254_label.wav,화재다
5.화재_9255_label.wav,불이다
5.화재_9256_label.wav,불났어
5.화재_9259_label.wav,불났다
5.화재_9261_label.wav,불났어
5.화재_9262_label.wav,화재다
5.화재_9264_label.wav,불났어
5.화재_9265_label.wav,화재다
5.화재_9267_label.wav,불났어
5.화재_9270_label.wav,불났다
5.화재_9272_label.wav,불났어
5.화재_9275_label.wav,불났다
5.화재_9304_label.wav,불이다
5.화재_9307_label.wav,불났다
5.화재_9315_label.wav,화재다
5.화재_9316_label.wav,화재났어
5.화재_9337_label.wav,화재다
5.화재_9338_label.wav,불났다
5.화재_9357_label.wav,불났다
5.화재_9360_label.wav,불났어
5.화재_9385_label.wav,불났어
5.화재_9386_label.wav,화재다
5.화재_9390_label.wav,화재다
5.화재_9393_label.wav,불났다
5.화재_9397_label.wav,화재다
5.화재_9422_label.wav,불이다
5.화재_9426_label.wav,불이다
5.화재_9427_label.wav,불났어
5.화재_9430_label.wav,불났다
5.화재_9431_label.wav,불났어
5.화재_9436_label.wav,불이다
5.화재_9442_label.wav,화재다
5.화재_9458_label.wav,불났어
5.화재_9474_label.wav,화재다
5.화재_9478_label.wav,불났다
5.화재_9490_label.wav,불났다
5.화재_9502_label.wav,화재났어
5.화재_9526_label.wav,화재다
5.화재_9527_label.wav,화재다
5.화재_9529_label.wav,불났다
5.화재_9536_label.wav,불났어
5.화재_9553_label.wav,불났다
5.화재_9562_label.wav,불났다
5.화재_9569_label.wav,화재다
5.화재_9585_label.wav,화재다
5.화재_9588_label.wav,화재났어
5.화재_9590_label.wav,화재났어
5.화재_9592_label.wav,화재다
5.화재_9593_label.wav,화재다
5.화재_9595_label.wav,화재다
5.화재_9618_label.wav,화재다
5.화재_9627_label.wav,불났다
5.화재_9629_label.wav,화재났어
5.화재_9630_label.wav,불이다
5.화재_9632_label.wav,불났어
5.화재_9639_label.wav,불났다
5.화재_9642_label.wav,불났다
5.화재_9644_label.wav,불났다
5.화재_9646_label.wav,화재다
5.화재_9655_label.wav,불났어
5.화재_9660_label.wav,화재났어
5.화재_9662_label.wav,불이다
5.화재_9666_label.wav,화재났어
5.화재_9672_label.wav,불났다
5.화재_9674_label.wav,불났다
5.화재_9684_label.wav,화재났어
5.화재_9693_label.wav,불났어
5.화재_9700_label.wav,불났다
5.화재_9703_label.wav,화재났어
5.화재_9705_label.wav,불이다
5.화재_9715_label.wav,불났다
5.화재_9723_label.wav,불났다
5.화재_9727_label.wav,불났어
5.화재_9728_label.wav,불났다
5.화재_9730_label.wav,불났다
5.화재_9732_label.wav,불났어
5.화재_9741_label.wav,불이다
5.화재_9742_label.wav,화재다
5.화재_9743_label.wav,불이다
5.화재_9744_label.wav,화재났어
5.화재_9745_label.wav,불났다
5.화재_9751_label.wav,불났다
5.화재_9776_label.wav,화재다
5.화재_9777_label.wav,불났어
5.화재_9783_label.wav,불이다
5.화재_9795_label.wav,불났다
5.화재_9798_label.wav,화재났어
5.화재_9818_label.wav,화재났어
5.화재_9823_label.wav,불났다
5.화재_9833_label.wav,불났어
5.화재_9835_label.wav,불났다
5.화재_9843_label.wav,불났어
5.화재_9845_label.wav,불났다
5.화재_9847_label.wav,화재났어
5.화재_9852_label.wav,화재났어
5.화재_9858_label.wav,화재다
5.화재_9861_label.wav,불이다
5.화재_9862_label.wav,화재다
5.화재_9864_label.wav,화재났어
5.화재_9870_label.wav,화재다
5.화재_9877_label.wav,불났다
5.화재_9884_label.wav,불이다
5.화재_9891_label.wav,불났어
5.화재_9896_label.wav,화재다
5.화재_9901_label.wav,화재났어
5.화재_9915_label.wav,불났다
5.화재_9919_label.wav,화재다
5.화재_9922_label.wav,화재났어
5.화재_9943_label.wav,화재다
5.화재_9945_label.wav,화재다
5.화재_9950_label.wav,불났다
5.화재_9954_label.wav,불났어
5.화재_9956_label.wav,화재다
5.화재_9975_label.wav,불났다
5.화재_9981_label.wav,불났다
5.화재_9988_label.wav,불났다
5.화재_9989_label.wav,화재다
5.화재_9997_label.wav,불났어
